file name,unweighted API importance
/etc/proftpd/proftpd.conf,0.000335
/etc/nagios,0.000335
/etc/opt/nagios,0.000335
/etc/alternatives/pager,0.000335
/etc/slackware-release,0.000335
/etc/libwmf.fontmap,0.000335
/dev/cua0,0.000335
/sys/class/rfkill/rfkill*/name,0.000335
/sys/class/gpio,0.000335
/dev/cpu/*/cpuid,0.000335
/dev/input/js3,0.000335
/dev/input/js2,0.000335
/dev/input/js1,0.000335
/sys/devices/system/cpu/cpu,0.000335
/proc/sys/fs/quota,0.000335
/sys/devices/system/node/node1,0.000335
/proc/sys/vm/zone_reclaim_mode,0.000335
/proc/self/numa_maps,0.000335
/sys/class/gpio/gpio*/direction,0.000335
/etc/sles-release,0.000335
/etc/debian_release,0.000335
/proc/sys/net/ipv6/conf/*/forwarding,0.000335
/proc/parport,0.000335
/proc/sys/dev/parport,0.000335
/proc/parport/*/hardware,0.000335
/proc/sys/dev/parport/*/base-addr,0.000335
/proc/sys/dev/parport/*/irq,0.000335
/dev/parport1,0.000335
/proc/sys/net/ipv4/conf/all/forwarding,0.000335
/sys/class/dmi/id/bios_version,0.000335
/dev/rfcomm*,0.000335
/proc/sys/net/ipv4/conf/*/rp_filter,0.000335
/dev/rfcomm,0.000335
/dev/disk/by-path,0.000335
/dev/raw/raw*,0.000335
/etc/socks.fc,0.000335
/etc/isdn,0.000335
/etc/acpi,0.000335
/etc/socks.conf,0.000335
/dev/rawctl,0.000335
/dev/.mount/utab,0.000335
/proc/fs/xfs/stat,0.000335
/dev/js3,0.000335
/etc/schroot,0.000335
/etc/schroot/chroot.d,0.000335
/etc/schroot/schroot.conf,0.000335
/etc/schroot/setup.d,0.000335
/proc/sys/vm/mmap_min_addr,0.000335
/etc/shishi/shishi.keys,0.000335
/etc/insserv.conf,0.000335
/sys/class/power_supply/AC,0.000335
/dev/js2,0.000335
/dev/midi*,0.000335
/dev/xxx,0.000335
/proc/sys/fs/nr_open,0.000335
/sys/class/block,0.000335
/dev/tty2,0.000335
/dev/sg3,0.000335
/dev/tty3,0.000335
/dev/dvb/adapter0/frontend0,0.000335
/proc/sys/kernel/tainted,0.000335
/sys/devices/system,0.000335
/dev/udp,0.000335
/sys/kernel/debug/tracing/buffer_size_kb,0.000335
/dev/ttyACM,0.000335
/etc/snd_s7.conf,0.000335
/etc/snd.conf,0.000335
/dev/pty*0,0.000335
/proc/keys,0.000335
/etc/subgid,0.000335
/dev/sg0,0.000335
/dev/usb/lp0,0.000335
/dev/usb/ttyUSB*,0.000335
/etc/mactab,0.000335
/etc/opendnssec/conf.xml,0.000335
/proc/self/fdinfo,0.000335
/dev/sdc,0.000335
/dev/input/event3,0.000335
/dev/net,0.000335
/etc/NetworkManager/VPN,0.000335
/proc/net/ax25,0.000335
/etc/angstrom-version,0.000335
/etc/ltib-release,0.000335
/proc/net/nr_neigh,0.000335
/sys/kernel/debug/tracing/trace,0.000335
/etc/mecabrc,0.000335
/etc/manpath.config,0.000335
/etc/ebnetd/ebnetd.conf,0.000335
/etc/ubuntu-platform-api/application.conf,0.000335
/dev/ram0,0.000335
/etc/crontab,0.000335
/sys/bus/*/devices,0.000335
/proc/kmsg,0.000335
/dev/rfcomm0,0.000335
/dev/noz2,0.000335
/proc/self/fd/1,0.000335
/etc/gps.conf,0.000335
/dev/cdroms/cdrom*,0.000335
/etc/sbclrc,0.000335
/dev/ide/host0/bus0/target1/lun0/cd,0.000335
/dev/scsi/host1/bus2/target3/lun4/cd,0.000335
/sys/block/*/device/block*/queue/max_sectors_kb,0.000335
/sys/class/scsi_generic/*/device/block*/queue/max_sectors_kb,0.000335
/etc/ssh,0.000335
/etc/ssh/ssh_host_dsa_key,0.000335
/etc/ssh/ssh_host_rsa_key,0.000335
/dev/ttyACM*,0.000335
/dev/initctl,0.000335
/dev/hde,0.000335
/dev/hdg,0.000335
/dev/hdi,0.000335
/proc/ksyms,0.000335
/etc/dvswitchrc,0.000335
/etc/lilo.conf,0.000335
/proc/sys/net/ipv4/conf/all/rp_filter,0.000335
/etc/fte/system.fterc,0.000335
/proc/scsi,0.000335
/dev/scsi,0.000223
/etc/mail/sendmail.cf,0.000223
/etc/sysctl.d/97-kde-baloo-filewatch-inotify.conf,0.000223
/etc/rc3.d,0.000223
/sys/class/thermal/thermal_zone,0.000223
/dev/cpu/0/cpuid,0.000223
/sys/class/dmi/id/chassis_type,0.000223
/dev/dvb/adapter2/frontend0,0.000223
/dev/dvb/adapter2/dvr0,0.000223
/dev/rbd,0.000223
/sys/block/md*,0.000223
/sys/bus/rbd,0.000223
/sys/devices/system/cpu/cpu0/cpufreq/scaling_available_governors,0.000223
/dev/lp1,0.000223
/dev/video24,0.000223
/proc/net/decnet_neigh,0.000223
/sys/module/rbd/parameters/single_major,0.000223
/etc/pbuilderrc,0.000223
/proc/sys/cpu/*/speed,0.000223
/proc/scsi/ide-scsi/0,0.000223
/etc/hosts.lpd,0.000223
/dev/dvb/adapter2/demux0,0.000223
/etc/ekg.conf,0.000223
/etc/freeradius,0.000223
/etc/ekg-override.conf,0.000223
/sys/class/dmi/id/product_serial,0.000223
/sys/class/gpio/gpio*/value,0.000223
/etc/vnstat.conf,0.000223
/dev/usb/hid/hiddev0,0.000223
/dev/tty4,0.000223
/etc/busybox.conf,0.000223
/etc/init.d/rcS,0.000223
/etc/mdev.conf,0.000223
/dev/comedi0,0.000223
/proc/parport/*/autoprobe,0.000223
/dev/virtio-ports/com.redhat.spice.0,0.000223
/etc/udhcpc/default.script,0.000223
/etc/udhcpd.conf,0.000223
/etc/centos-release,0.000223
/etc/bogofilter.cf,0.000223
/dev/dvb/adapter1/frontend0,0.000223
/dev/hdX,0.000223
/dev/dvb/adapter0/dvr0,0.000223
/dev/dvb/adapter1/dvr0,0.000223
/dev/dvb/adapter1/demux0,0.000223
/etc/partimaged/partimagedusers,0.000223
/sys/class/leds,0.000223
/dev/sde,0.000223
/dev/sdd,0.000223
/etc/spacefm/spacefm.conf,0.000223
/dev/lirc,0.000223
/proc/sys/kernel/perf_event_paranoid,0.000223
/dev/std,0.000223
/etc/bash.bash_logout,0.000223
/etc/bash.bashrc,0.000223
/etc/3270,0.000223
/sys/devices/system/cpu/present,0.000223
/dev/vcsa0,0.000223
/dev/vcs,0.000223
/dev/systty,0.000223
/proc/sys/net/ipv4/conf/*/send_redirects,0.000223
/etc/chasenrc,0.000223
/proc/sys/vm/hugetlb_shm_group,0.000223
/sys/firmware/efi/fw_platform_size,0.000223
/devspec,0.000223
/proc/profile,0.000223
/sys/devices/system/cpu/cpu0/cpufreq/scaling_min_freq,0.000223
/dev/raw/rawctl,0.000223
/etc/firedns.conf,0.000223
/etc/screenrc,0.000223
/dev/vpb0,0.000223
/etc/gpsd/device-hook,0.000223
/dev/ircomm,0.000223
/dev/vt0,0.000223
/etc/trusted-key.key,0.000223
/sys/class/drm/card0/power/rc6pp_residency_ms,0.000223
/sys/class/drm/card0/power/rc6p_residency_ms,0.000223
/sys/class/drm/card0/power/rc6_residency_ms,0.000223
/dev/ptym,0.000223
/proc/vt/board*/id,0.000223
/dev/cpu/$n,0.000223
/proc/zoneinfo,0.000223
/dev/cpu/$n/cpuid,0.000223
/etc/samba,0.000223
/sys/class/rfkill,0.000223
/proc/sys/fs/inode-nr,0.000223
/etc/gdm/custom.conf,0.000223
/proc/self/gid_map,0.000223
/etc/mausezahn,0.000223
/sys/firmware/acpi/tables/dynamic,0.000223
/dev/speech,0.000223
/etc/libosinfo/db,0.000223
/dev/st0,0.000223
/etc/synfig/synfig_modules.cfg,0.000223
/etc/conserver,0.000223
/proc/vt/board*/maxports,0.000223
/dev/cdrom3,0.000223
/etc/ssr.conf,0.000223
/etc/pacorc,0.000223
/dev/cdrom2,0.000223
/dev/vboxuser,0.000223
/dev/vboxguest,0.000223
/proc/vt/board*/name,0.000223
/proc/vt/board*/port*/type,0.000223
/etc/gconf/gconf.xml.mandatory,0.000223
/etc/glusterfs/logger.conf,0.000223
/proc/ioports,0.000223
/proc/pci,0.000223
/proc/timer_list,0.000223
/etc/shutmsg,0.000223
/proc/vt/maxboards,0.000223
/proc/net/nf_conntrack,0.000223
/etc/httpd/modules,0.000223
/dev/cpu/$n/msr,0.000223
/etc/certs/ca-bundle.crt,0.000223
/etc/apache/ssl.crt/ca-bundle.crt,0.000223
/sys/class/bsg/*/dev,0.000223
/etc/certs,0.000223
/proc/*u/root,0.000223
/proc/*/path/cwd,0.000223
/etc/puma.config,0.000223
/proc/sys/net/ipv6/conf/all/accept_redirects,0.000223
/etc/fizmo.conf,0.000223
/etc/.installed,0.000223
/etc/altlinux-release,0.000223
/dev/ttyS9,0.000223
/dev/ttyS8,0.000223
/sys/class/power_supply/*/energy_now,0.000223
/dev/sound,0.000223
/etc/libuser.conf,0.000223
/proc/self/task/*/stat,0.000223
/dev/perfmon,0.000223
/proc/*/sessionid,0.000223
/etc/default,0.000223
/sys/dvbc_modulation,0.000223
/dev/v4l,0.000223
/sys/boot,0.000223
/etc/fonts/fonts.conf,0.000223
/etc/default/locale,0.000223
/proc/*/loginuid,0.000223
/etc/pommed/videoswitch,0.000223
/dev/cdrom0,0.000223
/proc/fs/quota,0.000223
/dev/ipmidev/0,0.000223
/proc/sys/fs/file-max,0.000223
/proc/self/io,0.000223
/dev/tty.usbserial-00002006,0.000223
/etc/request-key.conf,0.000223
/sys/kernel/mm/transparent_hugepage/enabled,0.000223
/sys/class/dmi/id/chassis_vendor,0.000223
/sys/bus/pci/devices/*/config,0.000223
/developers/how-tos/chrome-frame-getting-started,0.000223
/dev/pps*,0.000223
/sys/devices/system/cpu/cpu*/cpufreq,0.000223
/dev/misc/psaux,0.000223
/proc/vz/ploop_minor,0.000223
/dev/misc/dlm-control,0.000223
/sys/block/*/loop/backing_file,0.000223
/proc/net/ip_acct,0.000223
/etc/bind/named.conf,0.000223
/etc/maximus,0.000223
/dev/sbpcd,0.000223
/etc/ipa/ca.crt,0.000223
/sys/fs/gfs2,0.000223
/etc/ipa/default.conf,0.000223
/etc/NetworkManager/dispatcher.d,0.000223
/sys/class/net/*/operstate,0.000223
/dev/dvb/adapterX/dvr0,0.000223
/etc/generic-release,0.000223
/sys/module/loop/parameters/max_part,0.000223
/dev/misc/dlm_*,0.000223
/etc/default/useradd,0.000223
/etc/vmware,0.000223
/etc/system-image/channel.ini,0.000223
/etc/netgroup,0.000223
/dev/dvb*.ca*,0.000223
/etc/mtab.fuselock,0.000223
/etc/bandwidthd.conf,0.000223
/proc/fs/fuse/dev,0.000223
/proc/fs/fuse/version,0.000223
/dev/dvb/adapter*/ca*,0.000223
/proc/fs/nfsd,0.000223
/proc/fs/nfsd/export_features,0.000223
/proc/fs/nfsd/filehandle,0.000223
/proc/fs/nfs/filehandle,0.000223
/proc/net/rpc/*/flush,0.000223
/etc/bandwidthd/bandwidthd.conf,0.000223
/etc/vmware-release,0.000223
/etc/alternatives/x-terminal-emulator,0.000223
/dev/mpath,0.000223
/dev/ttyUSB4,0.000223
/proc/vmware/version,0.000223
/etc/system-image/client.ini,0.000223
/proc/*u/status,0.000223
/etc/udevil,0.000223
/dev/tty.usbserial-00001004,0.000223
/etc/tuxpaint,0.000223
/dev/ptyp,0.000223
/etc/NetworkManager/system-connections,0.000223
/etc/ati/amdpcsdb,0.000223
/dev/dvdrw,0.000223
/sys/block/*/queue/rotational,0.000223
/etc/hosts.atm,0.000223
/sys/devices/system/cpu/cpu*/cpufreq/stats/time_in_state,0.000223
/etc/network/interfaces.d,0.000223
/dev/cdrw,0.000223
/dev/video1394,0.000223
/etc/gdb/gdbinit,0.000223
/dev/mmcblk,0.000223
/etc/turnserver,0.000223
/etc/bitlbee//motd.txt,0.000223
/etc/spacefm/*-as-root,0.000223
/sys/bus/pci/devices/*/physfn,0.000223
/etc/foomatic/filter.conf,0.000223
/etc/foomatic/direct/.config,0.000223
/etc/foomatic/direct.conf,0.000223
/dev/autofs,0.000223
/etc/nufw/nuclient.conf,0.000223
/etc/bitlbee/bitlbee.conf,0.000223
/etc/*/*.conf,0.000223
/etc/foomatic,0.000223
/etc/cups/ppd/*.ppd,0.000223
/etc/modules.conf,0.000223
/etc/ssl,0.000223
/etc/mail.rc,0.000223
/etc/hylafax,0.000223
/etc/hylafax/hyla.conf,0.000223
/proc/net/decnet,0.000223
/proc/*/task/*/stat,0.000223
/proc/*/maps_backing,0.000223
/proc/sys/fs/inode-state,0.000223
/proc/sys/fs/dentry-state,0.000223
/dev/icom,0.000223
/etc/icinga/icinga.cfg,0.000223
/dev/input/event1,0.000223
/proc/softirqs,0.000223
/dev/fb1,0.000223
/etc/network/if-*.d,0.000223
/etc/lsh_host_key,0.000223
/proc/tty/driver/serial,0.000223
/etc/opendnssec,0.000223
/etc/ssh/blacklist,0.000223
/proc/net/sockstat6,0.000223
/dev/cmx0,0.000223
/dev/ttyN,0.000223
/etc/ifmail/config,0.000223
/etc/courier/maildirshared,0.000223
/dev/dvb/adapterN,0.000223
/etc/freeciv/database.lua,0.000223
/proc/net/dev_mcast,0.000223
/proc/net/ipx,0.000223
/proc/net/ipx_route,0.000223
/proc/net/ax25_calls,0.000223
/proc/net/ipx/route,0.000223
/sys/class/net/*/duplex,0.000223
/sys/kernel/debug/usb/devices,0.000223
/sys/devices/parisc,0.000223
/proc/scsi/sg/host_strs,0.000223
/proc/net/rarp,0.000223
/etc/dbus-1/system.conf,0.000223
/etc/ganglia/gmond.conf,0.000223
/etc/dbus-1/session.conf,0.000223
/etc/lsb_release,0.000223
/etc/aumixrc,0.000223
/etc/unbound/root.key,0.000223
/etc/openhpi/openhpiclient.conf,0.000223
/sys/class/android_usb/android0/iSerial,0.000223
/etc/linuxppc-release,0.000223
/etc/suse-release,0.000223
/dev/rdsk,0.000223
/proc/net/rt_cache,0.000223
/etc/vi.exrc,0.000223
/etc/init.d/ntpd,0.000223
/proc/net/ax25_route,0.000223
/proc/net/nr,0.000223
/etc/arklinux-release,0.000223
/etc/arc.conf,0.000223
/dev/ntape,0.000223
/dev/nrtape,0.000223
/etc/freetds/locales.conf,0.000223
/etc/freetds/freetds.conf,0.000223
/etc/myproxy-server.config,0.000223
/etc/freetds,0.000223
/dev/nosst,0.000223
/dev/cons,0.000223
/dev/sda*,0.000223
/dev/nvram,0.000223
/etc/navit/navit.xml,0.000223
/dev/dahdi/channel,0.000223
/etc/freeipmi//ipmidetect.conf,0.000223
/sys/devices/platform/windfarm.*,0.000223
/sys/block/*/*/stat,0.000223
/sys/class/net/*/brif,0.000223
/dev/alarm,0.000223
/etc/citadel,0.000223
/sys/block/*/stat,0.000223
/dev/midi0,0.000223
/sys/class/net/*/brforward,0.000223
/etc/ipmidetect.conf,0.000223
/sys/class/sound,0.000223
/etc/alternatives/editor,0.000223
/sys/firmware/efi/vars,0.000223
/proc/mtrr,0.000223
/etc/envy24control/profiles.conf,0.000223
/etc/root/system,0.000223
/proc/sys/vm/nr_hugepages,0.000223
/etc/freeipmi.conf,0.000223
/sys/class/video4linux,0.000223
/etc/grid-security/root/rootkey.pem,0.000223
/etc/freeipmi//freeipmi.conf,0.000223
/etc/grid-security/root/rootcert.pem,0.000223
/sys/devices/temperatures,0.000223
/proc/sys/kernel/vsyscall64,0.000223
/dev/nfs,0.000223
/etc/csh.logout,0.000223
/etc/csh.login,0.000223
/etc/csh.cshrc,0.000223
/etc/br-version,0.000223
/etc/sysless,0.000223
/proc/sys/kernel/random/write_wakeup_threshold,0.000223
/sys/module/*/refcnt,0.000223
/etc/mtab.tmp,0.000223
/dev/disk,0.000223
/proc/sys/abi/vsyscall32,0.000223
/etc/vpnc/default.conf,0.000223
/etc/cirros/version,0.000223
/etc/favicon.png,0.000223
/dev/sid,0.000223
/sys/class/dvb,0.000223
/etc/sysconfig/storage,0.000223
/etc/logd.cf,0.000223
/proc/kmem,0.000223
/sys/kernel/notes,0.000223
/sys/class/net/*/brport/bridge,0.000223
/etc/systemtap/staprun,0.000223
/etc/tnc_config,0.000223
/dev/i2c-0,0.000223
/etc/freeipmi//freeipmi_interpret_sensor.conf,0.000223
/sys/class/net/*/statistics/tx_bytes,0.000223
/etc/freebsd-update.conf,0.000223
/dev/ircomm0,0.000223
/etc/HOSTNAME,0.000223
/etc/products.d/baseproduct,0.000223
/etc/default/rcS,0.000223
/etc/ppp/ipx-up,0.000223
/dev/hdk,0.000223
/dev/hdm,0.000223
/etc/ppp/ipx-down,0.000223
/dev/hdo,0.000223
/etc/quotawarnmsg,0.000223
/etc/crypttab,0.000223
/etc/ppp/auth-up,0.000223
/dev/hdq,0.000223
/proc/self/fd/2,0.000223
/proc/self/root,0.000223
/etc/plasma-remotewidgets.conf,0.000223
/dev/ttyACM1,0.000223
/proc/sys/kernel/usermodehelper/bset,0.000223
/proc/sys/kernel/usermodehelper/inheritable,0.000223
/sys/power/resume,0.000223
/proc/*/ns/mnt,0.000223
/proc/fs/nfs/exports,0.000223
/proc/self/comm,0.000223
/proc/net/ip_tables_names,0.000223
/dev/hds,0.000223
/etc/network/if-up.d/ntpdate.disabled,0.000223
/etc/network/if-up.d/ntpdate,0.000223
/etc/arla/CellServDB,0.000223
/etc/dbus-1/system.d,0.000223
/sys/power/disk,0.000223
/etc/ppp/auth-down,0.000223
/sys/firmware/acpi/tables,0.000223
/sys/power/wake_unlock,0.000223
/etc/openafs/CellServDB,0.000223
/etc/ssh/ssh_config,0.000223
/sys/power/wake_lock,0.000223
/sys/class/net/*/statistics/rx_bytes,0.000223
/dev/infiniband/umad0,0.000223
/etc/boxbackup,0.000223
/sys/firmware,0.000223
/etc/box,0.000223
/dev/*random,0.000223
/etc/gnats/gnatsd.host_access,0.000223
/etc/gnats/databases,0.000223
/dev/sid*,0.000223
/proc/self/pagemap,0.000223
/etc/bld/bld_whitelist.conf,0.000223
/etc/telnetrc,0.000223
/etc/bld/bld.conf,0.000223
/etc/bld/bld_acl.conf,0.000223
/etc/ircd/ircd.conf,0.000223
/sys/hypervisor/type,0.000223
/etc/spacefm,0.000223
/etc/initrd-release,0.000223
/dev/aac*,0.000223
/etc/ssh/moduli,0.000223
/etc/ssh/primes,0.000223
/etc/ssh/ssh_host_ecdsa_key,0.000223
/dev/mapper/control,0.000223
/etc/timidity/timidity.cfg,0.000223
/etc/otp,0.000223
/etc/ppp/peers,0.000223
/etc/ssh/ssh_host_ed25519_key,0.000223
/proc/sys/net/core/bpf_jit_enable,0.000223
/etc/otp-lock,0.000223
/etc/hostname.file,0.000223
/etc/pardus-release,0.000223
/etc/exim4/trusted_configs,0.000223
/dev/evms,0.000223
/etc/ttylinux-target,0.000223
/etc/localhost,0.000223
/proc/ide,0.000223
/sys/class/backlight/*/max_brightness,0.000223
/etc/version,0.000223
/sys/devices/virtual/dmi/id/board_vendor,0.000223
/sys/module/snd_hda_intel/parameters/power_save,0.000223
/etc/identd.key,0.000223
/etc/ssh/ssh_host_key,0.000223
/etc/ssh/ssh_known_hosts,0.000223
/sys/module/hci_usb,0.000223
/sys/devices/system/cpu/sched_mc_power_savings,0.000223
/etc/ssh/ssh_known_hosts2,0.000223
/sys/class/sound/card0,0.000223
/sys/class/scsi_host/*/link_power_management_policy,0.000223
/sys/class/power_supply/*/status,0.000223
/sys/bus/usb/devices/*/power/control,0.000223
/etc/mgetty/dialin.config,0.000223
/dev/vboxdrv,0.000223
/dev/vboxdrvu,0.000223
/proc/sys/vm/dirty_writeback_centisecs,0.000223
/proc/sys/kernel/nmi_watchdog,0.000223
/etc/mgetty/mgetty.config,0.000223
/etc/mgetty/new_fax,0.000223
/etc/send_nsca.cfg,0.000223
/etc/iproute2/group,0.000223
/etc/nologin.*,0.000223
/etc/projects,0.000223
/dev/ttyC*,0.000223
/etc/sudo.conf,0.000223
/sys/kernel/kexec_loaded,0.000223
/dev/mqueue,0.000223
/dev/.udev/queue.bin,0.000223
/dev/ttyB*,0.000223
/dev/input/eventX,0.000223
/etc/dpkg,0.000223
/etc/opendkim.conf,0.000223
/dev/input/by-path,0.000223
/proc/pmu/battery_*,0.000223
/etc/dnsroots.global,0.000223
/dev/usblp0,0.000223
/proc/sys/net/ipv6/conf/*/mtu,0.000223
/dev/ioerror,0.000223
/sys/devices/system/cpu/cpu*/cpuidle,0.000223
/dev/vpty*,0.000223
/dev/zombie,0.000223
/proc/rtc,0.000223
/dev/pilot,0.000223
/dev/v4l/video,0.000223
/dev/vzctl,0.000223
/dev/vd*,0.000223
/dev/ida/c*d*,0.000223
/sys/class/net/*/device/rtap_iface,0.000223
/etc/dnsroots.local,0.000223
/etc/mpd.conf,0.000223
/etc/siprealm,0.000223
/proc/net/vlan/config,0.000223
/dev/ati,0.000223
/etc/opensm/ib-node-name-map,0.000223
/etc/ati/atiapfxx.blb,0.000223
/dev/ataraid/d*,0.000223
/sys/class/drm,0.000223
/etc/rmt,0.000223
/etc/holidays.cfg,0.000223
/dev/sg1,0.000223
/etc/hosts.cfg,0.000223
/dev/hdf,0.000223
/dev/discs/disc*,0.000223
/sys/kernel/vmcoreinfo,0.000223
/dev/raw,0.000223
/etc/genders,0.000223
/dev/sda3,0.000223
/dev/hdh,0.000223
/dev/vda1,0.000223
/sys/devices/system/node/node*,0.000223
/devfs,0.000223
/etc/rc.d/init.d,0.000223
/dev/null|grep,0.000223
/proc/scsi/sg/device_strs,0.000223
/dev/.udev,0.000223
/etc/firestarter/user-pre,0.000223
/etc/fftw/wisdomf,0.000223
/dev/zip,0.000223
/etc/sssd/sssd.conf,0.000223
/sys/devices/system/cpu/cpu0/cache/index0/coherency_line_size,0.000223
/etc/mararc,0.000223
/etc/rc2.d,0.000223
/proc/fs/xfs/xqmstat,0.000223
/dev/hdj,0.000223
/dev/rmt0,0.000223
/etc/gadmin-openvpn,0.000223
/proc/vmcore,0.000223
/dev/sda2,0.000223
/etc/apcupsd,0.000223
/sys/kernel/debug/tracing,0.000223
/proc/*/numa_maps,0.000223
/dev/dvb/adapter3/frontend0,0.000223
/proc/*/wchan,0.000223
/dev/xvda1,0.000223
/proc/*/ns/user,0.000223
/dev/ttyp,0.000223
/etc/qemu/bridge.conf,0.000223
/etc/ipsec.secrets,0.000223
/etc/ipsec.d/certs,0.000223
/etc/ipsec.d/cacerts,0.000223
/etc/ipsec.conf,0.000223
/dev/dvb/adapter3/dvr0,0.000223
/dev/dvb/adapter3/demux0,0.000223
/dev/tts/0,0.000223
/sys/class/misc/tpm0/device/pcrs,0.000112
/proc/sys/kernel,0.000112
/sys/bus,0.000112
/etc/udev,0.000112
/proc/*u,0.000112
/dev/cdroms,0.000112
/etc/alternatives,0.000112
/etc/gconf,0.000112
/etc/e2fsck.conf,0.000112
/etc/mke2fs.conf,0.000112
/sys/fs/ext4/features/lazy_itable_init,0.000112
/sys/fs/ext4/features/meta_bg_resize,0.000112
/sys/fs/ext4/features/sparse_super2,0.000112
/proc/*/mountinfo,0.000112
/sys/devices/system/node/node*/cpumap,0.000112
/dev/name,0.000112
/etc/terminal-colors.d,0.000112
/proc/iSeries,0.000112
/proc/sysinfo,0.000112
/proc/sys/kernel/msgmax,0.000112
/proc/sys/kernel/msgmnb,0.000112
/proc/sys/kernel/msgmni,0.000112
/proc/sys/kernel/sem,0.000112
/proc/sys/kernel/shmall,0.000112
/proc/sys/kernel/shmmni,0.000112
/sys/class/rtc/*/device/power/wakeup,0.000112
/sys/devices/system/cpu/cpu*/address,0.000112
/sys/devices/system/cpu/cpu*/cache/index*,0.000112
/sys/devices/system/cpu/cpu*/cache/index*/level,0.000112
/sys/devices/system/cpu/cpu*/cache/index*/shared_cpu_map,0.000112
/sys/devices/system/cpu/cpu*/cache/index*/size,0.000112
/sys/devices/system/cpu/cpu*/cache/index*/type,0.000112
/sys/devices/system/cpu/cpu*/configure,0.000112
/sys/devices/system/cpu/cpu*/cpufreq/cpuinfo_min_freq,0.000112
/sys/devices/system/cpu/cpu*/polarization,0.000112
/sys/devices/system/cpu/cpu*/topology/book_siblings,0.000112
/sys/devices/system/cpu/cpu*/topology/core_siblings,0.000112
/sys/devices/system/cpu/cpu*/topology/thread_siblings,0.000112
/sys/devices/system/cpu/dispatching,0.000112
/sys/devices/system/cpu/kernel_max,0.000112
/sys/devices/system/cpu/rescan,0.000112
/sys/kernel/security,0.000112
/proc/*u/task,0.000112
/etc/default/nuaddXXXXXX,0.000112
/etc/network,0.000112
/etc/calendar,0.000112
/etc/calendar/default,0.000112
/dev/cmx1,0.000112
/proc/net/appletalk,0.000112
/proc/net/atalk_route,0.000112
/proc/net/ipx/socket,0.000112
/proc/net/ndisc,0.000112
/proc/net/rose,0.000112
/proc/net/x25,0.000112
/proc/net/x25_routes,0.000112
/proc/sys/net/ash,0.000112
/proc/sys/net/econet,0.000112
/sys/class/scsi_generic,0.000112
/etc/cron.allow,0.000112
/etc/cron.d,0.000112
/etc/cron.deny,0.000112
/etc/avahi,0.000112
/proc/net/ip6_tables_names,0.000112
/dev/md0,0.000112
/dev/rddev,0.000112
/proc/sys/kernel/real-root-dev,0.000112
/sys/block/*/range,0.000112
/proc/net/*6,0.000112
/sys/bus/usb,0.000112
/dev/3270/tty*,0.000112
/dev/drum,0.000112
/dev/iseries/vtty*,0.000112
/dev/*nsole,0.000112
/dev/pty*,0.000112
/dev/ttyCH*,0.000112
/dev/ttyD*,0.000112
/dev/ttyE*,0.000112
/dev/ttyEQ*,0.000112
/dev/ttyF*,0.000112
/dev/ttyH*,0.000112
/dev/ttyI*,0.000112
/dev/ttyL*,0.000112
/dev/ttyM*,0.000112
/dev/ttyMX*,0.000112
/dev/ttyP*,0.000112
/dev/ttyR*,0.000112
/dev/ttySI*,0.000112
/dev/ttySR*,0.000112
/dev/ttyT*,0.000112
/dev/ttyU*,0.000112
/dev/ttyUB*,0.000112
/dev/ttyV*,0.000112
/dev/ttyW*,0.000112
/dev/ttyX*,0.000112
/dev/ttyY*,0.000112
/etc/toprc,0.000112
/proc/PID/smaps,0.000112
/etc/nanorc,0.000112
/sys/kernel/security/ima,0.000112
/etc/scsi_id.config,0.000112
/etc/udev/hwdb.d,0.000112
/dev/dsk,0.000112
/etc/at.allow,0.000112
/etc/at.deny,0.000112
/etc/acpi/events,0.000112
/proc/sys/net/ipv6/conf,0.000112
/dev/snd,0.000112
/etc/rsyncd.conf,0.000112
/etc/security,0.000112
/etc/ppp/eaptls-client,0.000112
/etc/ppp/eaptls-server,0.000112
/etc/ppp/ip-pre-up,0.000112
/etc/ppp/ipv6-down,0.000112
/etc/ppp/ipv6-up,0.000112
/etc/ppp/openssl.cnf,0.000112
/etc/ppp/srp-secrets,0.000112
/sys/net/ipv4/ip_dynaddr,0.000112
/sys/net/ipv4/ip_forward,0.000112
/sys/class/net/*/brport,0.000112
/dev/snd/controlC,0.000112
/dev/snd/hwC,0.000112
/dev/snd/midiC,0.000112
/dev/snd/pcmC,0.000112
/etc/avahi/avahi-daemon.conf,0.000112
/etc/avahi/hosts,0.000112
/etc/avahi/services,0.000112
/etc/avahi/services/*.service,0.000112
/etc/ntp.keys,0.000112
/etc/atalk.names,0.000112
/dev/agpgart,0.000112
/dev/vga_arbiter,0.000112
/etc/genisoimagerc,0.000112
/etc/ltrace.conf,0.000112
/dev/disk/by-label,0.000112
/etc/init.conf,0.000112
/proc/*u/cwd,0.000112
/etc/cups/ppd,0.000112
/etc/pcmcia,0.000112
/etc/pcmcia/cis,0.000112
/sys/bus/pcmcia/devices/*u.*/driver,0.000112
/sys/bus/pcmcia/devices/*u.*/pm_state,0.000112
/sys/bus/pcmcia/devices/*u.*/resources,0.000112
/sys/class/pcmcia_socket/pcmcia_socket*/available_resources_setup_done,0.000112
/sys/class/pcmcia_socket/pcmcia_socket*/card_irq_mask,0.000112
/sys/class/pcmcia_socket/pcmcia_socket*/cis,0.000112
